type,category,subcategory,priority,message
disaster,trapped,in_vehicle,2,urgent situation pls help. traped in vehical. Please respond.
disaster,fire,vehicle_fire,3,engin is burnin. vehicle on fire. Waiting for assistance.
disaster,trapped,under_debris,1,Anyone there. can't get out from under debris. ETA pls.
disaster,flooding,flash_flood,1,911 situation here. flood coming quick. hurry pls.
disaster,supply_request,food,3,Can someone assist us. no food. req rescue asap.
disaster,medical,unconscious,2,urgent. won't wake up. rspnd 2 this msg.
disaster,flooding,street_flooding,3,Please respond as soon as possible. street covered in water. send help quick.
disaster,missing_person,adult,2,help us. adult hasnt returnd. adult missing. Please send help immediately.
disaster,evacuation,mandatory,1,nd help rn. manditory evacution order. Please acknowledge this message and dispatch assistance.
disaster,flooding,house_flooding,2,Please respond as soon as possible. The ground floor is quickly filling with water. need svc rn.
disaster,trapped,under_debris,1,need help now. Someone is pinned beneath collapsed building debris. plz send responders quick.
disaster,trapped,in_vehicle,2,urgent. stuck in car need extrctn. The doors are jammed and we cannot exit the vehicle. pls dispatch FD.
disaster,utility,power_outage,4,anybody there. complete blackout. Requesting immediate response.
disaster,fire,vehicle_fire,3,We require emergency assistance. car fire. pls send help asap.
disaster,supply_request,water,2,need help now. no drinking water. Emergency crews are needed at this location.
disaster,infrastructure_damage,road,5,nd help rn. hiway damged cant pass. need emergncy crew now.
disaster,utility,power_outage,4,theres emergency. no elec rn. We are waiting in a safe place for responders.
disaster,structure_damage,moderate,2,Please help. building partially collapsed. pls dispatch FD.
disaster,evacuation,voluntary,5,Anyone there. preparing to evacuate. Requesting immediate response.
disaster,medical,light_bleeding,3,We need help. minor bleeding. send help quick.
disaster,missing_person,elderly,1,Help help. can't find elderly relative. respond asap.
disaster,fire,structural_fire,2,SOS. bldg fire send fd. Emergency crews are needed at this location.
disaster,utility,water_outage,2,911 situation here. No water is coming from any of the taps. Over and out.
disaster,medical,unconscious,2,won't wake up. waiting for help.
disaster,trapped,in_vehicle,2,Can someone assist us. stuck in truck. trapped vehicle. pls respond.
disaster,trapped,in_building,1,sum1 help. stuck in building. stuck insd need rescue. Requesting immediate response.
disaster,fire,structural_fire,2,pls help. building is on fire. apartment fire. rspnd 2 this msg.
disaster,flooding,house_flooding,2,urgent. Floodwater is entering every room in the house. water everywhere in house. over n out.
disaster,trapped,under_debris,1,Anyone there. trapped under debris. need svc rn.
disaster,fire,wildfire,1,anybody there. wild fire approaching. wildfire coming this way. plz send responders quick.
disaster,supply_request,other,,mayday. need help with resources. need batt n hygn kits. waiting for help.
disaster,trapped,in_building,1,Please respond as soon as possible. trapped in the structure. Need help now.
disaster,structure_damage,light,4,urgent situation pls help. The building has minor cracks but remains standing. Send emergency services.
disaster,supply_request,food,3,Anyone there. req food 4 evacuees. need help rn.
disaster,supply_request,clothing,4,Help help. clothes wer destroyd. send help imediately.
disaster,medical,illness,2,urgent situation pls help. cant breath good. bad reaction to medication. req rescue asap.
disaster,medical,heavy_bleeding,1,sum1 help. pt losing lotsa blood. Need help now.
disaster,structure_damage,severe,1,Urgent situation here. bulding completly colapsed. waiting for help.
disaster,utility,gas_leak,1,This is an emergency. poss nat gas lkg. Requesting immediate response.
disaster,medical,heavy_bleeding,1,We require emergency assistance. arterial bld pls hurry. send help imediately.
disaster,flooding,street_flooding,3,urgent situation pls help. All nearby roads are submerged and impassable. Requesting immediate response.
disaster,supply_request,food,3,emergency help. need food and water. Our emergency food supplies are nearly exhausted. pls send help asap.
disaster,trapped,in_vehicle,2,urgent msg. cant get out vehicle. send emergency services.
disaster,fire,wildfire,1,theres emergency. forrest fire movin fast. fire spreading real fast. ETA pls.
disaster,supply_request,food,3,need assistance rn. We need shelf-stable food for the displaced families. Send emergency services.
disaster,evacuation,voluntary,5,hlp pls. preparing to evacuate help. help needed now.
disaster,evacuation,voluntary,5,emergency situation. should we evacuate. need to evacuate maybe. pls respond.
disaster,fire,vehicle_fire,3,Please respond as soon as possible. car eng fire rn. We are waiting in a safe place for responders.
disaster,structure_damage,light,4,Please help. building damage minor. minor damage building. waiting for help.
disaster,missing_person,child,1,Mayday mayday. child is missing. cant find our kid anywere. send help quick.
disaster,structure_damage,moderate,2,walls crackng badly. Waiting for assistance.
disaster,flooding,house_flooding,2,emergency help. water in the house. hurry pls.
disaster,infrastructure_damage,road,5,Can someone assist us. street destroyed. Send emergency services.
disaster,evacuation,mandatory,1,EVAC order leave asap. evacuation order. help needed now.
disaster,structure_damage,moderate,2,Please help. moderate damage. structure compromized. need emergncy crew now.
disaster,fire,vehicle_fire,3,urgent msg. car in flames on road. need help rn.
disaster,supply_request,other,,Requesting immediate help. req gen supplies asap. send aid 2 loc.
disaster,infrastructure_damage,road,5,nd help rn. street destroyed. Please send help immediately.
disaster,fire,structural_fire,2,SOS pls rspnd. fire in the building. apartment complex on fire. need svc rn.
disaster,utility,water_outage,2,Mayday mayday. The local water supply has completely stopped. Need help now.
disaster,structure_damage,light,4,mayday. A small section of the roof has been damaged. roof partially damaged. rspnd 2 this msg.
disaster,evacuation,mandatory,1,help. evacuation order. manditory evacution order. send emergency services.
disaster,structure_damage,light,4,emergncy need help. minor damage building. cracks in walls. Please acknowledge this message and dispatch assistance.
disaster,infrastructure_damage,utility,2,sum1 help. power lines fell. pls respond.
disaster,fire,vehicle_fire,3,Can someone assist us. car in flames on road. engine fire. Send someone quickly.
disaster,trapped,under_debris,1,omg help. under dbri need rescue. Send someone quickly.
disaster,fire,structural_fire,2,Anyone there. apartment fire. apartment complex on fire. rspnd 2 this msg.
disaster,medical,light_bleeding,3,We need help. small wound bleeding. Please respond.
disaster,supply_request,other,,Please respond as soon as possible. need basic stuff. Waiting for assistance.
disaster,flooding,street_flooding,3,Please respond as soon as possible. roads flooded. streets under water. send help quick.
disaster,supply_request,water,2,omg help. dehydrated need water bad. pls send help asap.
disaster,supply_request,water,2,help us. need water. out of drinking water. Requesting immediate response.
disaster,structure_damage,severe,1,emergency situation. total structural failure. building fell down. Need help now.
disaster,infrastructure_damage,other,4,theres emergency. public facility destroyed. infrastructure damaged. ETA pls.
disaster,structure_damage,light,4,SOS. light structural damage. some cracks in walls. rspnd 2 this msg.
disaster,supply_request,water,2,need assistance rn. We urgently need safe drinking water. Over and out.
disaster,medical,heavy_bleeding,1,Help help. bleeding from head bad. bleeding from head. send help quick.
disaster,infrastructure_damage,road,5,SOS pls rspnd. road cant pass. over n out.
disaster,infrastructure_damage,bridge,3,Requesting immediate help. bridge damaged unstable. A bridge has collapsed and cut off access. respond asap.
disaster,medical,illness,2,need help now. she dont look good real pale. food poisoning suspected. ETA pls.
disaster,missing_person,child,1,Need urgent assistance. missing kid pls help. Please send help immediately.
disaster,missing_person,adult,2,urgent situation pls help. person disappeared idk where. Send someone quickly.
disaster,flooding,house_flooding,2,Please respond as soon as possible. house flooding bad. respond asap.
disaster,utility,gas_leak,1,emergncy need help. gass leak in bulding. poss nat gas lkg. hurry pls.
disaster,medical,heavy_bleeding,1,SOS. uncontrolled bleeding. need emergncy crew now.
disaster,flooding,flash_flood,1,Anyone there. flash flood coming. flash flood heading here. waiting for help.
disaster,structure_damage,severe,1,We require emergency assistance. The entire structure has collapsed and is destroyed. send help quick.
disaster,fire,vehicle_fire,3,help. truck burning. send someone quick.
disaster,missing_person,child,1,Urgent situation here. kid missing. We are waiting in a safe place for responders.
disaster,missing_person,adult,2,emergncy need help. We became separated and cannot locate this person. Send someone quickly.
disaster,infrastructure_damage,road,5,sum1 help. street destroyed. road washed away. We are waiting in a safe place for responders.
disaster,trapped,in_vehicle,2,Help help. trapped vehicle. rspnd 2 this msg.
disaster,infrastructure_damage,utility,2,Help help. power lines fell. infrastructure destroyed. need help rn.
disaster,missing_person,adult,2,omg help. cant find family member. missing person. send emergency services.
disaster,infrastructure_damage,road,5,We need help. road is completly destroyd. send help quick.
disaster,fire,wildfire,1,mayday. forest fire coming towards us. wildfire approaching our area. send emergency services.
disaster,medical,heavy_bleeding,1,nd help rn. profuse bleeding. pls respond.
disaster,utility,gas_leak,1,SOS pls rspnd. gas line broke. strong gas odor. send help imediately.
disaster,infrastructure_damage,other,4,urgent msg. towers down. Communication equipment across the area has failed. req rescue asap.
disaster,fire,structural_fire,2,Emergency. house burning. need svc rn.
disaster,supply_request,food,3,theres emergency. req food 4 evacuees. Please send help immediately.
disaster,medical,unconscious,2,nd help rn. unconcious not breathing. got knocked out. respond asap.
disaster,missing_person,elderly,1,hlp pls. elderly lost. missing sr citizen. send help quick.
disaster,structure_damage,light,4,Anyone there. smal cracks in bulding. need svc rn.
disaster,utility,gas_leak,1,emergncy need help. A damaged gas pipe appears to be leaking. strong gas odor. Emergency crews are needed at this location.
disaster,structure_damage,light,4,Help help. roof damaged. cracks in walls. send help imediately.
disaster,medical,heavy_bleeding,1,Can someone assist us. cut gushin blood rn. ETA pls.
disaster,utility,water_outage,2,mayday. water out. no water supply. send emergency services.
disaster,infrastructure_damage,utility,2,urgent. power lines down. send someone quick.
disaster,utility,gas_leak,1,nd help rn. gas line broke. Emergency crews are needed at this location.
disaster,infrastructure_damage,other,4,Can someone assist us. Communication equipment across the area has failed. Please send help immediately.
disaster,supply_request,other,,plz help us asap. need assistance with resources. need batt n hygn kits. Waiting for assistance.
disaster,infrastructure_damage,other,4,theres emergency. A public facility was severely damaged by the disaster. need help rn.
disaster,utility,power_outage,4,emergency help. no electric for hrs. no electricity for hours. help needed now.
disaster,utility,power_outage,4,911 situation here. electric grid down. send someone quick.
disaster,trapped,in_vehicle,2,theres emergency. trpd in veh. trapped vehicle. We are waiting in a safe place for responders.
disaster,supply_request,clothing,4,Requesting immediate help. need warm clothing. send help imediately.
disaster,evacuation,mandatory,1,911 situation here. forced to evacuate. Please acknowledge this message and dispatch assistance.
disaster,trapped,under_debris,1,emergency help. Someone is pinned beneath collapsed building debris. Please send help immediately.
disaster,supply_request,clothing,4,Mayday mayday. clothes wer destroyd. Please send help immediately.
disaster,utility,gas_leak,1,urgent situation pls help. gas ln leak. help needed now.
disaster,medical,illness,2,We need help. cant breath. pls dispatch FD.
disaster,supply_request,food,3,emergncy need help. need food bad. Our emergency food supplies are nearly exhausted. pls dispatch FD.
disaster,missing_person,child,1,need help now. can't find my child. plz send responders quick.
disaster,trapped,in_vehicle,2,urgent msg. trapped vehicle. pls send help asap.
disaster,utility,power_outage,4,emergncy need help. powr has ben out for hrs. Electricity has been unavailable since the storm. need emergncy crew now.
disaster,supply_request,other,,emergency help. need emergncy suplies. over n out.
disaster,utility,water_outage,2,theres emergency. water system fail. Send emergency services.
disaster,structure_damage,severe,1,help. sev struct dmg bldg down. building fell. need emergncy crew now.
disaster,medical,heavy_bleeding,1,We need help. arterial bleed. need emergncy crew now.
disaster,infrastructure_damage,other,4,Urgent situation here. facility destroyed. hurry pls.
disaster,structure_damage,light,4,Please respond as soon as possible. roof damaged. roof partially damaged. need emergncy crew now.
disaster,infrastructure_damage,road,5,plz help us asap. street destroyed bad. pls respond.
disaster,missing_person,child,1,emergency situation. child missing help. kid missing. send aid 2 loc.
disaster,evacuation,mandatory,1,Mayday mayday. told evacuate now. forced to evacuate. need svc rn.
disaster,supply_request,water,2,Urgent situation here. out of drinking water. req rescue asap.
disaster,fire,wildfire,1,911 situation here. wildfire spreding toward us. Forest fire smoke and flames are getting closer. send help quick.
disaster,trapped,under_debris,1,911 situation here. pind under debries. trpd under wreckage. send aid 2 loc.
disaster,utility,power_outage,4,emergncy need help. powr has ben out for hrs. send aid 2 loc.
disaster,medical,light_bleeding,3,urgent msg. slight bleeding. over n out.
disaster,evacuation,mandatory,1,Emergency. ordered to leave area. EVAC order leave asap. Send emergency services.
disaster,utility,water_outage,2,Please respond as soon as possible. no tap wtr rn. hurry pls.
disaster,infrastructure_damage,bridge,3,This is an emergency. bridge colapsed. bridge damaged and unstable. Send emergency services.
disaster,structure_damage,severe,1,help. building collapsed help. plz send responders quick.
disaster,structure_damage,moderate,2,Need urgent assistance. walls crackng badly. signficant bulding damge. need help rn.
disaster,medical,illness,2,Please help. bad allergy reaction. food poisoning maybe. pls dispatch FD.
disaster,fire,structural_fire,2,We require emergency assistance. apt complex burning. Please send help immediately.
disaster,missing_person,child,1,Requesting immediate help. missing kid pls help. A young child was separated from the family. We are waiting in a safe place for responders.
disaster,trapped,in_vehicle,2,We need help. stuck in truck. Send someone quickly.
disaster,utility,gas_leak,1,hlp pls. smells like gas bad. smell gas. send help quick.
disaster,trapped,under_debris,1,need assistance rn. cant get out under rubble. can't get out from under debris. help needed now.
disaster,supply_request,food,3,Anyone there. out of food. req rescue asap.
disaster,structure_damage,severe,1,sum1 help. building fell. total failure. Requesting immediate response.
disaster,structure_damage,moderate,2,emergency situation. building partially collapsed. Part of the structure has failed but it is still standing. need svc rn.
disaster,fire,vehicle_fire,3,Need urgent assistance. vehicle on fire. Waiting for assistance.
disaster,structure_damage,light,4,SOS pls rspnd. minor damage to building. Send emergency services.
disaster,flooding,house_flooding,2,emergncy need help. water coming through the doors. need immediate response.
disaster,structure_damage,severe,1,Help help. collapse debris is spread throughout the property. structer totaly destroyd. need emergncy crew now.
disaster,supply_request,food,3,anybody there. Our emergency food supplies are nearly exhausted. need MREs asap. pls dispatch FD.
disaster,utility,power_outage,4,sum1 help. no electric for hrs. power is out. pls dispatch FD.
disaster,flooding,flash_flood,1,Anyone there. flash flood warning area. respond asap.
disaster,structure_damage,light,4,urgent help needed. roof damaged. Send someone quickly.
disaster,structure_damage,light,4,minor structual damge. Emergency crews are needed at this location.
disaster,structure_damage,moderate,2,urgent situation pls help. mod struct dmg. Over and out.
disaster,utility,power_outage,4,911 situation here. electric grid down. electricity out. send someone quick.
disaster,utility,water_outage,2,Requesting immediate help. no water supply. need emergncy crew now.
disaster,fire,structural_fire,2,sum1 help. theres fire in the building. flames everywhere in building. need emergncy crew now.
disaster,fire,structural_fire,2,pls help. building is on fire. apt complex burning. rspnd 2 this msg.
disaster,missing_person,elderly,1,nd help rn. elderley person mising. Over and out.
disaster,trapped,in_building,1,need emerg svc. can't get out of the house. trapped in building. send someone quick.
disaster,evacuation,voluntary,5,Please respond as soon as possible. thinking bout evacuating. vol evac advised. plz send responders quick.
disaster,evacuation,mandatory,1,emergncy need help. must evacuate now. Send emergency services.
disaster,infrastructure_damage,bridge,3,Can someone assist us. bridge gone. brg unsafe do not cross. send emergency services.
disaster,supply_request,other,,SOS pls rspnd. need supplies. basic necesities needed. waiting for help.
disaster,infrastructure_damage,bridge,3,urgent msg. bridge collapsed. brg unsafe do not cross. need emergncy crew now.
disaster,evacuation,voluntary,5,Requesting immediate help. preparing to evacuate help. pls send help asap.
disaster,medical,injury,1,need help now. wrk accdnt person hurt. injrd after fall pls hlp. rspnd 2 this msg.
disaster,infrastructure_damage,utility,2,emergency help. water main broke. power lines down. over n out.
disaster,infrastructure_damage,utility,2,Need urgent assistance. util lines dmg. req rescue asap.
disaster,medical,light_bleeding,3,Help help. minor laceration. need help rn.
disaster,utility,power_outage,4,911 situation here. The entire neighborhood has lost electrical power. help needed now.
disaster,trapped,in_building,1,Anyone there. traped insde bulding. trapped help. pls dispatch FD.
disaster,missing_person,elderly,1,need emerg svc. We cannot locate a vulnerable older family member. Waiting for assistance.
disaster,utility,power_outage,4,hlp pls. power is out. Emergency crews are needed at this location.
disaster,trapped,under_debris,1,SOS pls rspnd. We are trapped under rubble and cannot move free. traped under ruble. hurry pls.
disaster,utility,water_outage,2,help needed asap. watr suply is down. Over and out.
disaster,medical,unconscious,2,urgent msg. pt uncon n not rspnding. wont wake up idk what to do. hurry pls.
disaster,fire,wildfire,1,Urgent situation here. wildfire approaching our area. waiting for help.
disaster,utility,water_outage,2,Can someone assist us. water system fail. water out. req rescue asap.
disaster,flooding,house_flooding,2,Urgent situation here. basment is floded. house filling with water. Waiting for assistance.
disaster,fire,wildfire,1,urgent msg. wildfire outta control. forrest fire movin fast. send help imediately.
disaster,fire,structural_fire,2,SOS pls rspnd. apartment complex on fire. bulding is burnng. respond asap.
disaster,infrastructure_damage,utility,2,urgent situation pls help. lines down everywhere. rspnd 2 this msg.
disaster,trapped,in_vehicle,2,pls help. trapped in the vehicle. help needed now.
disaster,missing_person,adult,2,Anyone there. famly member is mising. Need help now.
disaster,utility,power_outage,4,SOS pls rspnd. power is out. Electricity has been unavailable since the storm. respond asap.
disaster,trapped,in_vehicle,2,mayday. trapped in car help. stuck in the truck. send aid 2 loc.
disaster,medical,heavy_bleeding,1,need assistance rn. cut gushin blood rn. blood everywhere. waiting for help.
disaster,missing_person,adult,2,SOS. can't locate family member. adult missing. req rescue asap.
disaster,medical,injury,1,nd help rn. wrk accdnt person hurt. head injry n dizzy. pls respond.
disaster,trapped,in_vehicle,2,omg help. trapped in car help. hurry pls.
disaster,supply_request,food,3,This is an emergency. no food left. send someone quick.
disaster,evacuation,mandatory,1,emergency help. manditory evacution order. told evacuate now. send help quick.
disaster,medical,injury,1,need emerg svc. person has been injured. send emergency services.
disaster,medical,illness,2,This is an emergency. person feeling extremely ill. pls dispatch FD.
disaster,trapped,in_building,1,Requesting immediate help. trapped in the structure. need svc rn.
disaster,trapped,in_building,1,help us. trapped help. need emergncy crew now.
disaster,evacuation,voluntary,5,911 situation here. planning 2 leave. preparing to evacuate help. waiting for help.
disaster,infrastructure_damage,road,5,hlp pls. road washed away help. pls respond.
disaster,supply_request,food,3,need help now. starving here. starving. We are waiting in a safe place for responders.
disaster,structure_damage,moderate,2,Need urgent assistance. mod struct dmg. plz send responders quick.
disaster,supply_request,clothing,4,hlp pls. no warm clothes. clothing destroyed. Need help now.
disaster,utility,water_outage,2,pls help. watr suply is down. help needed now.
disaster,structure_damage,moderate,2,emergency help. partial bldg collapse. need svc rn.
disaster,evacuation,voluntary,5,SOS pls rspnd. thinking bout evacuating. preparing to evacuate help. send someone quick.
disaster,infrastructure_damage,utility,2,Need urgent assistance. watr main is brokn. Send emergency services.
disaster,supply_request,other,,help us. need emergency suplies. need supplies bad. Send emergency services.
disaster,trapped,in_building,1,911 situation here. trapped inside building. Emergency crews are needed at this location.
disaster,trapped,in_building,1,sum1 help. trapped help. Over and out.
disaster,structure_damage,moderate,2,urgent situation pls help. walls cracking bad. mod struct dmg. Please send help immediately.
disaster,medical,unconscious,2,Requesting immediate help. barely concious nd fading. req rescue asap.
disaster,evacuation,voluntary,5,Urgent situation here. preparing to evacuate. need help rn.
disaster,missing_person,child,1,Help help. missing kid pls help. help needed now.
disaster,evacuation,mandatory,1,help needed asap. evacuation order. plz send responders quick.
disaster,structure_damage,severe,1,emergncy need help. sev struct dmg bldg down. over n out.
disaster,structure_damage,light,4,Can someone assist us. light damage. need immediate response.
disaster,utility,water_outage,2,theres emergency. water system down. send help quick.
disaster,flooding,flash_flood,1,flash flood heading here. water rushing in fast. over n out.
disaster,fire,vehicle_fire,3,help us. vehicle burning. Flames are coming from the car engine. Send emergency services.
disaster,utility,gas_leak,1,SOS pls rspnd. smell gas. rspnd 2 this msg.
disaster,evacuation,mandatory,1,nd help rn. Authorities ordered everyone to leave the area immediately. have to evacuate now. waiting for help.
disaster,missing_person,adult,2,This is an emergency. An adult family member has not returned since the evacuation. someone hasnt come back. need help rn.
disaster,structure_damage,light,4,urgent. minor structual damge. some cracks in walls. Waiting for assistance.
disaster,evacuation,mandatory,1,Urgent situation here. manditory evacution order. send emergency services.
disaster,medical,illness,2,Mayday mayday. diff breathin send amb. send help quick.
disaster,medical,illness,2,Please respond as soon as possible. asthma atk inhaler not workin. pls dispatch FD.
disaster,structure_damage,moderate,2,911 situation here. Part of the structure has failed but it is still standing. walls cracking badly. Send emergency services.
disaster,missing_person,elderly,1,urgent msg. can't find elderly relative. send help imediately.
disaster,fire,wildfire,1,Can someone assist us. forrest fire movin fast. wildfr close 2 homes. Send someone quickly.
disaster,trapped,in_vehicle,2,Can someone assist us. stuck in car need extrctn. pls send help asap.
disaster,trapped,in_building,1,theres emergency. cant get out all exits blokd. pls dispatch FD.
disaster,infrastructure_damage,utility,2,SOS pls rspnd. lines down everywhere. Send someone quickly.
disaster,flooding,street_flooding,3,pls help. road underwatr cant pass. water on all the roads. plz send responders quick.
disaster,infrastructure_damage,other,4,911 situation here. Communication equipment across the area has failed. send help quick.
disaster,evacuation,voluntary,5,need emerg svc. considring evacution. preparing to evacuate help. send emergency services.
disaster,supply_request,other,,We need help. need batt n hygn kits. send emergency services.
disaster,utility,gas_leak,1,mayday. gas leak. strong gas odor. Over and out.
disaster,evacuation,mandatory,1,need assistance rn. told evacuate now. told to evacuate immediately. Please respond.
disaster,infrastructure_damage,utility,2,Emergency. infrastructure destroyed. utility network damaged. send aid 2 loc.
disaster,structure_damage,severe,1,Urgent situation here. building fell down. send aid 2 loc.
disaster,evacuation,mandatory,1,911 situation here. manditory evacution order. Waiting for assistance.
disaster,structure_damage,severe,1,sum1 help. structure completely destroyed. help needed now.
disaster,trapped,in_vehicle,2,pls help. The doors are jammed and we cannot exit the vehicle. cant get out vehicle. plz send responders quick.
disaster,utility,water_outage,2,Requesting immediate help. water stopped. pipes dry no water. pls send help asap.
disaster,trapped,in_building,1,SOS pls rspnd. stuck in the building. can't get out of the house. need help rn.
disaster,medical,injury,1,SOS pls rspnd. injured in a fall. arm injury. send help imediately.
disaster,missing_person,child,1,Mayday mayday. minor gone missing. cant find our kid anywere. rspnd 2 this msg.
disaster,evacuation,mandatory,1,911 situation here. have to evacuate now. Please respond.
disaster,utility,water_outage,2,Emergency. No water is coming from any of the taps. Waiting for assistance.
disaster,medical,unconscious,2,need assistance rn. collapsed and unconscious. send aid 2 loc.
disaster,missing_person,adult,2,sum1 help. person disappeared. person gone missing. Waiting for assistance.
disaster,medical,unconscious,2,911 situation here. person passed out. need help rn.
disaster,infrastructure_damage,other,4,need assistance rn. pub facility dmg. Communication equipment across the area has failed. Over and out.
disaster,structure_damage,light,4,Please respond as soon as possible. minor damage to building. roof damaged. Please send help immediately.
disaster,flooding,house_flooding,2,emergency situation. Floodwater is entering every room in the house. need help rn.
disaster,utility,gas_leak,1,Requesting immediate help. smell gas everywhere. smel gas evrywhere. Need help now.
disaster,medical,illness,2,emergncy need help. diabetic emerg need medic. Send someone quickly.
disaster,supply_request,other,,Mayday mayday. need emergncy suplies. need emergency supplies. ETA pls.
disaster,medical,injury,1,urgent msg. injured in an accident. Please send help immediately.
disaster,structure_damage,moderate,2,hlp pls. Part of the structure has failed but it is still standing. need emergncy crew now.
disaster,infrastructure_damage,road,5,urgent help needed. road washed away help. Send someone quickly.
disaster,structure_damage,severe,1,We need help. building collapsed help. respond asap.
disaster,flooding,house_flooding,2,pls help. house flooding bad. waiting for help.
disaster,flooding,street_flooding,3,urgent. cant get out flooded roads. pls dispatch FD.
disaster,supply_request,water,2,hlp pls. no clean h2o. pls send help asap.
disaster,flooding,street_flooding,3,help. cant drive flooded. streets under water. req rescue asap.
disaster,evacuation,voluntary,5,urgent. planning 2 leave. We are preparing to relocate before conditions worsen. plz send responders quick.
disaster,supply_request,water,2,Requesting immediate help. no drinking water. need svc rn.
disaster,flooding,flash_flood,1,anybody there. flood coming quick. help needed now.
disaster,missing_person,elderly,1,SOS pls rspnd. old person missing. send emergency services.
disaster,medical,unconscious,2,Urgent situation here. unconcious not breathing. req rescue asap.
disaster,supply_request,clothing,4,emergncy need help. no warm clothes. over n out.
disaster,medical,unconscious,2,urgent help needed. he out cold. person not waking up. hurry pls.
disaster,trapped,in_vehicle,2,emergency situation. traped in vehical. trpd in veh. send emergency services.
disaster,medical,illness,2,This is an emergency. bad reaction to medication. asthma atk inhaler not workin. req rescue asap.
disaster,structure_damage,light,4,emergency help. lt struct dmg. send emergency services.
disaster,missing_person,adult,2,Can someone assist us. An adult family member has not returned since the evacuation. Please send help immediately.
disaster,structure_damage,moderate,2,911 situation here. big building damage. Send someone quickly.
disaster,trapped,in_building,1,emergncy need help. trapped in building. Please respond.
disaster,flooding,flash_flood,1,SOS pls rspnd. sudden flood waters rising. need emergncy crew now.
disaster,utility,gas_leak,1,urgent. gas line broken. There is a strong smell of gas throughout the property. Please respond.
disaster,missing_person,elderly,1,theres emergency. elderley person mising. help needed now.
disaster,medical,light_bleeding,3,Can someone assist us. minor lac pls chk. cut needs stitches. over n out.
disaster,evacuation,mandatory,1,plz help us asap. ordered leave area. over n out.
disaster,utility,power_outage,4,Urgent situation here. pwr outage whole area. pls dispatch FD.
disaster,trapped,in_vehicle,2,urgent situation pls help. car door jamd cant exit. need emergncy crew now.
disaster,structure_damage,moderate,2,Anyone there. building partially collapsed. pls respond.
disaster,fire,vehicle_fire,3,We need help. car fire. truck caught fire. need immediate response.
disaster,fire,wildfire,1,emergency situation. wildfire coming this way. Emergency crews are needed at this location.
disaster,supply_request,clothing,4,urgent help needed. We need blankets and weather-appropriate clothes. Requesting immediate response.
disaster,infrastructure_damage,utility,2,Requesting immediate help. water main broke. power lins are down. need svc rn.
disaster,infrastructure_damage,bridge,3,Emergency. bridge fell. bridge collapse. Requesting immediate response.
disaster,fire,wildfire,1,We require emergency assistance. fire spreading real fast. need help rn.
disaster,flooding,flash_flood,1,Requesting immediate help. flash flod comin fast. Emergency crews are needed at this location.
disaster,structure_damage,moderate,2,plz help us asap. signficant bulding damge. structure compromised. Send someone quickly.
disaster,trapped,in_vehicle,2,need assistance rn. trapped in car help. send emergency services.
disaster,evacuation,voluntary,5,hlp pls. planning 2 leave. need immediate response.
disaster,trapped,in_vehicle,2,We require emergency assistance. trapped vehicle. car door jamd cant exit. respond asap.
disaster,evacuation,mandatory,1,SOS pls rspnd. evacuation order. Waiting for assistance.
disaster,infrastructure_damage,other,4,Anyone there. Communication equipment across the area has failed. send emergency services.
disaster,fire,structural_fire,2,pls help. bulding is burnng. send aid 2 loc.
disaster,medical,injury,1,need emerg svc. bad bck injry cant stand. pls dispatch FD.
disaster,utility,gas_leak,1,We need help. smell gas everywhere. need svc rn.
disaster,supply_request,other,,"need emerg svc. need basic stuff. We require batteries, torches, and sanitation items. need help rn."
disaster,medical,illness,2,nd help rn. diabetic emergency. heart attack i think. need svc rn.
disaster,supply_request,other,,emergency help. need help with resources. need emergency suplies. Please respond.
disaster,trapped,in_building,1,SOS pls rspnd. stuck in building. Emergency crews are needed at this location.
disaster,supply_request,food,3,911 situation here. need food n water. no food suplies left. send aid 2 loc.
disaster,flooding,flash_flood,1,urgent situation pls help. sudden flood waters rising. flash flod comin fast. send help imediately.
disaster,evacuation,mandatory,1,urgent situation pls help. must evac imediately. need help rn.
disaster,medical,illness,2,need emerg svc. cant breath good. req rescue asap.
disaster,evacuation,voluntary,5,need help now. preparing to evacuate help. prepairing to evac. Please send help immediately.
disaster,fire,wildfire,1,need assistance rn. fire jumping from tree to tree. need svc rn.
disaster,fire,vehicle_fire,3,Need urgent assistance. truck caught fire bad. car on fire. respond asap.
disaster,evacuation,voluntary,5,Requesting immediate help. planning 2 leave. pls dispatch FD.
disaster,medical,illness,2,Help help. bad reaction to medication. chest pain bad. Please send help immediately.
disaster,utility,power_outage,4,mayday. complete blackout. pls respond.
disaster,structure_damage,light,4,Please respond as soon as possible. minor structual damge. send someone quick.
disaster,structure_damage,light,4,911 situation here. minor damage building. minor damage to building. pls send help asap.
disaster,supply_request,other,,theres emergency. need suplies. over n out.
disaster,missing_person,adult,2,urgent msg. We became separated and cannot locate this person. Please send help immediately.
disaster,medical,illness,2,Anyone there. stroke symptoms. suddenly became ill. hurry pls.
disaster,missing_person,elderly,1,Help help. senior missing help. Emergency crews are needed at this location.
disaster,trapped,under_debris,1,mayday. cant get out under rubble. need emergncy crew now.
disaster,flooding,flash_flood,1,urgent help needed. rapid flooding in the area. pls respond.
disaster,flooding,street_flooding,3,need help now. streets under water. rds flooded no exit. pls send help asap.
